case,class,arrival,service,departure,server,arr_nis,arr_niq,sojourn,cum_arrival,arr_nservice,arr_nis_class_1,arr_nis_class_0,arr_nis_class_2,last_remaining_los
431,1,4.152125564775503,4.152125564775503,4.649573117536693,27,53,0,0.4974475527611899,432,53,20,18,15,0.34300306714177875
432,2,4.154526740572079,4.154526740572079,4.5372236600926295,35,54,0,0.3826969195205505,433,54,21,18,15,0.4950463769646136
433,2,4.157892481186213,4.157892481186213,5.609923568840443,37,55,0,1.4520310876542304,434,55,21,18,16,0.37933117890641643
434,0,4.162559863815591,4.162559863815591,5.15033437340614,8,55,0,0.9877745095905484,435,55,20,18,17,1.447363705024852
435,1,4.206080841563899,4.206080841563899,5.844002398963204,15,51,0,1.6379215573993058,436,51,19,16,16,0.9442535318422411
436,0,4.212479234984605,4.212479234984605,5.053323120818652,29,52,0,0.8408438858340466,437,52,20,16,16,1.6315231639785992
437,1,4.214327601686346,4.214327601686346,6.1842551938686485,34,52,0,1.9699275921823025,438,52,19,17,16,0.8389955191323057
438,0,4.217404658448683,4.217404658448683,6.909566247303936,36,53,0,2.692161588855253,439,53,20,17,16,1.9668505354199652
439,2,4.229783628693584,4.229783628693584,5.866927944562014,20,50,0,1.6371443158684302,440,50,20,15,15,2.6797826186103526
440,1,4.26832062914713,4.26832062914713,4.409152329695383,0,47,0,0.14083170054825267,441,47,19,13,15,1.5986073154148839
441,0,4.271423975196161,4.271423975196161,4.755433020843464,7,48,0,0.4840090456473032,442,48,20,13,15,0.13772835449922205
442,1,4.287246684677872,4.287246684677872,4.330718420831262,19,49,0,0.04347173615339006,443,49,20,14,15,0.4681863361655916
443,2,4.29060279758691,4.29060279758691,4.342743193911032,21,50,0,0.052140396324121596,444,50,21,14,15,0.04011562324435225
444,2,4.303435469701132,4.303435469701132,8.133160924294113,22,51,0,3.8297254545929817,445,51,21,14,16,0.03930772420990003
445,1,4.311656213117094,4.311656213117094,4.987497406202927,40,52,0,0.6758411930858328,446,52,21,14,17,3.8215047111770195
446,0,4.312093423295572,4.312093423295572,4.433122701444552,41,53,0,0.12102927814898035,447,53,22,14,17,0.6754039829073548
447,2,4.314404396800306,4.314404396800306,4.681898374876468,43,54,0,0.3674939780761619,448,54,22,15,17,0.11871830464424615
448,2,4.315431798556747,4.315431798556747,6.899278637140899,44,55,0,2.5838468385841518,449,55,22,15,18,0.3664665763197208
449,1,4.333018476288239,4.333018476288239,5.130349627616477,5,53,0,0.7973311513282377,450,53,20,14,19,2.56626016085266
450,0,4.336819550324149,4.336819550324149,4.706693166568351,19,54,0,0.36987361624420156,451,54,21,14,19,0.7935300772923277
451,0,4.337983436942132,4.337983436942132,4.778619648320821,23,55,0,0.44063621137868925,452,55,21,15,19,0.36870972962621895
452,1,4.346060766572388,4.346060766572388,4.793754280443472,21,55,0,0.4476935138710836,453,55,21,16,18,0.4325588817484327
453,0,4.348281770985593,4.348281770985593,4.461030437294851,46,56,0,0.11274866630925828,454,56,22,16,18,0.4454725094578791
454,1,4.356434185235213,4.356434185235213,4.501596885993171,48,57,0,0.14516270075795834,455,57,22,17,18,0.10459625205963796
455,0,4.357262008949897,4.357262008949897,4.693555507859118,51,58,0,0.336293498909221,456,58,23,17,18,0.1443348770432742
456,0,4.358124215506548,4.358124215506548,4.53880809790147,53,59,0,0.1806838823949226,457,59,23,18,18,0.3354312923525704
457,2,4.362701799316537,4.362701799316537,6.686150459602653,57,60,0,2.3234486602861164,458,60,23,19,18,0.17610629858493354
458,0,4.366418078074622,4.366418078074622,4.940173835628711,59,61,0,0.573755757554089,459,61,23,19,19,2.3197323815280315
459,0,4.367588685263891,4.367588685263891,4.576746247229853,62,62,0,0.20915756196596114,460,62,23,20,19,0.5725851503648194
460,0,4.412140014331698,4.412140014331698,5.353522390688389,0,59,0,0.9413823763566915,461,59,21,19,19,0.164606232898155
461,2,4.426756376938225,4.426756376938225,4.76825319366489,11,60,0,0.3414968167266652,462,60,21,20,19,0.9267660137501643
462,0,4.441296750063385,4.441296750063385,4.480887623197504,25,59,0,0.03959087313411924,463,59,20,19,20,0.3269564436015049
463,1,4.448891848888178,4.448891848888178,4.964915554238807,17,59,0,0.5160237053506291,464,59,20,19,20,0.03199577430932621
464,2,4.4697743410331325,4.4697743410331325,4.562977943537515,13,56,0,0.09320360250438231,465,56,20,17,19,0.4951412132056747
465,0,4.477288092072949,4.477288092072949,5.018200857626054,2,56,0,0.540912765553105,466,56,19,17,20,0.08568985146456587
466,0,4.485450414358483,4.485450414358483,4.547264712074341,25,56,0,0.061814297715858224,467,56,19,17,20,0.5327504432675711
467,1,4.493025786481622,4.493025786481622,5.405455715267048,16,55,0,0.9124299287854258,468,55,18,17,20,0.0542389255927187
468,0,4.493239349205175,4.493239349205175,4.627428790060048,30,56,0,0.13418944085487272,469,56,19,17,20,0.9122163660618732
469,2,4.495286654850852,4.495286654850852,5.496205654484871,32,56,0,1.0009189996340195,470,56,18,18,20,0.13214213520919582
470,0,4.501391499291716,4.501391499291716,4.696456053132276,33,57,0,0.19506455384055954,471,57,18,18,21,0.9948141551931551
471,1,4.523405646176101,4.523405646176101,4.731613598849428,41,56,0,0.2082079526733267,472,56,17,19,20,0.17305040695617446
472,0,4.526077578602527,4.526077578602527,4.580215431244661,45,57,0,0.054137852642134554,473,57,18,19,20,0.20553602024690143
473,2,4.531149467708646,4.531149467708646,6.846971408769452,46,58,0,2.315821941060806,474,58,18,20,20,0.04906596353601511
474,2,4.535363224710659,4.535363224710659,6.863866934556021,48,59,0,2.3285037098453616,475,59,18,20,21,2.3116081840587928
475,1,4.537693120640332,4.537693120640332,4.954659191541118,35,59,0,0.4169660709007852,476,59,18,20,21,2.3261738139156884
476,0,4.55445757398299,4.55445757398299,4.691691010200875,25,57,0,0.13723343621788509,477,57,18,18,21,0.40020161755812733
477,0,4.559382650963239,4.559382650963239,4.701845421963214,53,58,0,0.14246277099997506,478,58,18,19,21,0.13230835923763618
478,1,4.559635891527242,4.559635891527242,5.061136754722588,54,59,0,0.5015008631953455,479,59,18,20,21,0.14220953043597184
479,0,4.561674195052478,4.561674195052478,5.105410217221903,55,60,0,0.5437360221694245,480,60,19,20,21,0.49946255967010966
480,1,4.565879757547991,4.565879757547991,4.675607456389109,13,60,0,0.10972769884111777,481,60,19,21,20,0.5395304596739114
481,0,4.57159698778513,4.57159698778513,5.005808230754991,58,61,0,0.43421124296986147,482,61,20,21,20,0.10401046860397933
482,0,4.573814763240527,4.573814763240527,4.630626748809183,61,62,0,0.05681198556865574,483,62,20,22,20,0.4319934675144639
483,0,4.580510649047215,4.580510649047215,5.0352723912631685,45,61,0,0.4547617422159531,484,61,20,21,20,0.050116099761967625
484,2,4.608336217355793,4.608336217355793,4.704681938314292,62,62,0,0.09634572095849858,485,62,20,22,20,0.42693617390737515
485,0,4.620933716753826,4.620933716753826,5.204318072281844,63,63,0,0.5833843555280183,486,63,20,22,21,0.08374822156046591
486,0,4.626134145395105,4.626134145395105,4.71969097591595,64,64,0,0.09355683052084451,487,64,20,23,21,0.578183926886739
487,0,4.630372069009372,4.630372069009372,5.22912761791897,30,64,0,0.5987555489095984,488,64,20,23,21,0.08931890690657784
488,0,4.631839989121414,4.631839989121414,4.869678669161876,61,64,0,0.23783868004046127,489,64,20,23,21,0.5972876287975559
489,0,4.636663288379735,4.636663288379735,5.016668078977829,65,65,0,0.3800047905980941,490,65,20,24,21,0.2330153807821409
490,2,4.646648861090883,4.646648861090883,5.966883841954659,66,66,0,1.320234980863776,491,66,20,25,21,0.3700192178869459
491,2,4.659536297022721,4.659536297022721,6.446411697993623,27,66,0,1.786875400970902,492,66,19,25,22,1.3073475449319378
492,0,4.6644600534155565,4.6644600534155565,4.708841183065501,67,67,0,0.04438112964994456,493,67,19,25,23,1.7819516445780668
493,0,4.6675220365305945,4.6675220365305945,4.95888117272276,39,67,0,0.2913591361921659,494,67,18,26,23,0.04131914653490654
494,2,4.667681351881623,4.667681351881623,6.947387069112686,68,68,0,2.279705717231063,495,68,18,27,23,0.29119982084113705
495,1,4.670436416411877,4.670436416411877,4.896714556867877,69,69,0,0.22627814045600037,496,69,18,27,24,2.276950652700809
496,1,4.678461564324417,4.678461564324417,4.888318025563458,13,69,0,0.209856461239041,497,69,18,27,24,0.21825299254346042
497,1,4.689169470382377,4.689169470382377,6.374715700422493,43,69,0,1.6855462300401154,498,69,19,27,23,0.19914855518108077
498,0,4.69353540833895,4.69353540833895,4.814117385316053,25,68,0,0.12058197697710327,499,68,20,25,23,1.6811802920835426
499,2,4.704032700459984,4.704032700459984,4.9495552631722575,33,66,0,0.24552256271227346,500,66,20,23,23,0.11008468485606926
500,0,4.712146689622541,4.712146689622541,5.868706131977616,18,63,0,1.156559442355075,501,63,19,21,23,0.23740857354971645
501,1,4.7181137574069565,4.7181137574069565,5.338350790343965,1,63,0,0.6202370329370082,502,63,19,22,22,1.1505923745706594
502,2,4.7287579050750335,4.7287579050750335,5.077604216461095,19,63,0,0.3488463113860618,503,63,20,21,22,0.6095928852689312
503,1,4.732756123691801,4.732756123691801,5.147949793842495,41,63,0,0.4151936701506944,504,63,19,21,23,0.3448480927692943
504,0,4.742641147068832,4.742641147068832,4.939677586584543,49,63,0,0.1970364395157116,505,63,20,20,23,0.40530864677366374
505,1,4.752544772151095,4.752544772151095,5.052784447088328,50,64,0,0.3002396749372327,506,64,20,21,23,0.18713281443344787
506,2,4.753578794918705,4.753578794918705,6.931655389770425,51,65,0,2.17807659485172,507,65,21,21,23,0.2992056521696229
507,1,4.771004569259759,4.771004569259759,5.170724305682157,7,62,0,0.3997197364223979,508,62,21,20,21,2.160650820510666
508,0,4.776147846279576,4.776147846279576,5.02934201432367,11,63,0,0.2531941680440939,509,63,22,20,21,0.3945764594025807
509,2,4.776650875887886,4.776650875887886,5.133809542154947,26,64,0,0.35715866626706116,510,64,22,21,21,0.25269113843578417
510,0,4.77916291878128,4.77916291878128,4.789829565358816,23,64,0,0.01066664657753602,511,64,22,20,22,0.35464662337366715
511,1,4.7838052781214815,4.7838052781214815,6.654733943025529,52,65,0,1.8709286649040475,512,65,22,21,22,0.006024287237334391
512,2,4.794761037006781,4.794761037006781,7.358165665241776,21,64,0,2.563404628234995,513,64,22,20,22,1.859972906018748
513,0,4.794993056704313,4.794993056704313,5.105669627030285,23,65,0,0.3106765703259722,514,65,22,20,23,2.563172608537463
514,1,4.799258731453095,4.799258731453095,4.934103672451218,53,66,0,0.13484494099812316,515,66,22,21,23,0.3064108955771907
515,1,4.827402624284453,4.827402624284453,4.991340172180176,6,64,0,0.16393754789572323,516,64,21,20,23,0.10670104816676496
516,0,4.827869710040669,4.827869710040669,4.945997712871431,12,65,0,0.11812800283076275,517,65,22,20,23,0.16347046213950733
517,0,4.831537038145472,4.831537038145472,4.848499363075007,25,65,0,0.0169623249295352,518,65,22,21,22,0.11446067472595978
518,0,4.832840308967002,4.832840308967002,5.191752174100152,28,66,0,0.35891186513315,519,66,22,22,22,0.01565905410800461
519,0,4.853370288315228,4.853370288315228,4.918671381923176,25,66,0,0.06530109360794878,520,66,22,22,22,0.33838188578492456
520,0,4.869744079480996,4.869744079480996,5.317238354743644,61,66,0,0.44749427526264807,521,66,22,22,22,0.048927302442180576
521,0,4.891766210532453,4.891766210532453,5.5906722725886215,13,66,0,0.6989060620561682,522,66,21,23,22,0.4254721442111906
522,1,4.900271404163652,4.900271404163652,5.846095254008559,62,66,0,0.9458238498449072,523,66,20,24,22,0.6904008684249696
523,1,4.906393881432703,4.906393881432703,5.087062800262432,64,67,0,0.18066891882972858,524,67,21,24,22,0.9397013725758558
524,1,4.92452582741507,4.92452582741507,5.454082476739799,25,66,0,0.5295566493247295,525,66,22,23,21,0.16253697284736202
525,1,4.926459386999856,4.926459386999856,5.155173129268791,38,67,0,0.22871374226893515,526,67,23,23,21,0.5276230897399437
526,1,4.940893174831828,4.940893174831828,5.185915449717307,49,65,0,0.24502227488547845,527,65,23,21,21,0.21427995443696268
527,0,4.945180025296424,4.945180025296424,5.865993507893558,53,66,0,0.9208134825971337,528,66,24,21,21,0.24073542442088236
528,1,4.954925851001172,4.954925851001172,5.31475894831623,12,64,0,0.3598330973150583,529,64,23,21,20,0.9110676568923859
529,0,4.959026650018348,4.959026650018348,5.010026878147488,33,64,0,0.051000228129139735,530,64,24,20,20,0.3557322982978821
530,0,4.959775994011495,4.959775994011495,5.255679696988819,35,65,0,0.2959037029773244,531,65,24,21,20,0.05025088413599299
531,2,4.9683439202687145,4.9683439202687145,5.421141447271391,17,65,0,0.4527975270026765,532,65,23,22,20,0.2873357767201048
532,0,4.976045538430778,4.976045538430778,5.166949045641861,39,66,0,0.1909035072110825,533,66,23,22,21,0.4450959088406128
533,0,4.985800848196278,4.985800848196278,5.44509070429199,59,67,0,0.4592898560957117,534,67,23,23,21,0.18114819744558286
534,0,5.000343293783471,5.000343293783471,5.178077127876358,6,66,0,0.17773383409288712,535,66,21,24,21,0.4447474105085183
535,0,5.000389898767115,5.000389898767115,5.321179180812893,40,67,0,0.3207892820457783,536,67,21,25,21,0.17768722910924328
536,2,5.000601034562212,5.000601034562212,6.152707531734217,67,68,0,1.1521064971720048,537,68,21,26,21,0.32057814625068115
537,2,5.018870110879884,5.018870110879884,5.689909330922821,2,64,0,0.6710392200429371,538,64,20,22,22,1.1338374208543334
538,1,5.0202559485482325,5.0202559485482325,5.537398839652756,24,65,0,0.5171428911045233,539,65,20,22,23,0.6696533823745883
539,2,5.04589205774722,5.04589205774722,6.580716591463963,11,63,0,1.5348245337167432,540,63,20,20,23,0.4915067819055361
540,1,5.049206960280707,5.049206960280707,7.64577604277504,33,64,0,2.596569082494333,541,64,20,20,24,1.5315096311832557
541,0,5.060043251122647,5.060043251122647,5.81883866724812,29,63,0,0.7587954161254729,542,63,20,19,24,2.5857327916523927
542,0,5.083925082916121,5.083925082916121,5.565897309277063,19,62,0,0.4819722263609423,543,62,19,20,23,0.7349135843319994
543,1,5.117266437858481,5.117266437858481,5.248257851674771,9,59,0,0.13099141381629043,544,59,18,18,23,0.44863087141858227
544,1,5.155232003406204,5.155232003406204,5.523450729376424,5,55,0,0.36821872597021965,545,55,16,17,22,0.0930258482685673
545,1,5.157892551193567,5.157892551193567,5.455450100863218,8,56,0,0.2975575496696514,546,56,17,17,22,0.36555817818285696
546,0,5.1661076340158445,5.1661076340158445,5.492065895008051,23,57,0,0.3259582609922065,547,57,18,17,22,0.28934246684737364
547,0,5.181137894627211,5.181137894627211,5.573385626010992,6,55,0,0.39224773138378133,548,55,17,16,22,0.3109280003808399
548,2,5.183662195220768,5.183662195220768,10.20673112683557,7,56,0,5.023068931614801,549,56,17,17,22,0.389723430790224
549,0,5.21061911591954,5.21061911591954,5.787035513006456,26,54,0,0.5764163970869163,550,54,16,15,23,4.996112010916029
550,2,5.211630426249666,5.211630426249666,5.62127772462705,28,55,0,0.4096472983773838,551,55,16,16,23,0.5754050867567901
551,0,5.2152726062022925,5.2152726062022925,5.334281279042175,38,56,0,0.11900867283988248,552,56,16,16,24,0.4060051184247575
552,2,5.222524330344642,5.222524330344642,5.363200173409528,39,57,0,0.14067584306488534,553,57,16,17,24,0.11175694869753272
553,0,5.225942456231488,5.225942456231488,6.003528507048396,41,58,0,0.7775860508169083,554,58,16,17,25,0.13725771717803958
554,2,5.22832788180789,5.22832788180789,6.095258298078647,45,59,0,0.8669304162707574,555,59,16,18,25,0.7752006252405064
555,0,5.231118343964874,5.231118343964874,5.271024880294602,30,59,0,0.039906536329728404,556,59,16,17,26,0.8641399541137735
556,0,5.239870863637173,5.239870863637173,5.284536425879521,49,60,0,0.04466556224234797,557,60,16,18,26,0.031154016657429118
557,0,5.243983981648629,5.243983981648629,5.24565399474148,50,61,0,0.001670013092851086,558,61,16,19,26,0.04055244423089199
558,1,5.246064196754171,5.246064196754171,5.607988818155687,50,61,0,0.36192462140151616,559,61,16,19,26,-0.000410202012690597
559,1,5.261364635446141,5.261364635446141,5.7300843197552185,9,60,0,0.46871968430907707,560,60,16,18,26,0.34662418270954554
560,0,5.283063009847043,5.283063009847043,5.397153635180716,30,60,0,0.11409062533367376,561,60,17,17,26,0.4470213099081759
561,1,5.32210310107121,5.32210310107121,5.617685129079208,12,55,0,0.29558202800799727,562,55,16,15,24,0.07505053410950602
562,2,5.356506291719729,5.356506291719729,6.699939102497102,0,53,0,1.3434328107773732,563,53,16,13,24,0.2611788373594788
563,0,5.369776955074991,5.369776955074991,5.57577314630845,1,53,0,0.20599619123345825,564,53,16,13,24,1.3301621474221106
564,1,5.373301729191293,5.373301729191293,5.609906509302633,14,54,0,0.23660478011133979,565,54,16,14,24,0.20247141711715688
565,1,5.390188416222669,5.390188416222669,5.989928587193744,35,55,0,0.5997401709710752,566,55,17,14,24,0.2197180930799636
566,1,5.393432039332928,5.393432039332928,7.701126436258404,38,56,0,2.307694396925476,567,56,18,14,24,0.5964965478608164
567,0,5.403993624755577,5.403993624755577,5.559889849953829,30,56,0,0.1558962251982523,568,56,19,13,24,2.297132811502827
568,2,5.409354130129114,5.409354130129114,6.037919584494722,16,56,0,0.6285654543656083,569,56,18,14,24,0.15053571982471503
569,0,5.426831174522537,5.426831174522537,5.478806000322771,17,55,0,0.05197482580023394,570,55,18,13,24,0.6110884099721856
570,2,5.433942899294789,5.433942899294789,8.073796667623878,39,56,0,2.639853768329089,571,56,18,14,24,0.044863101027981855
571,0,5.436954873616656,5.436954873616656,6.593021833656289,40,57,0,1.1560669600396327,572,57,18,14,25,2.6368417940072213
572,0,5.437740324765482,5.437740324765482,6.291451073707703,42,58,0,0.8537107489422215,573,58,18,15,25,1.1552815088908073
573,2,5.446273075581545,5.446273075581545,5.921745201727846,49,58,0,0.4754721261463004,574,58,18,15,25,0.8451779981261582
574,0,5.449170287614613,5.449170287614613,6.0757435032508935,54,59,0,0.6265732156362809,575,59,18,15,26,0.47257491411323294
575,1,5.4497942239850286,5.4497942239850286,5.889430719044767,55,60,0,0.43963649505973823,576,60,18,16,26,0.625949279265865
576,1,5.459036270007711,5.459036270007711,5.51668076023152,8,59,0,0.0576444902238098,577,59,17,16,26,0.43039444903705615
577,2,5.460696277989346,5.460696277989346,5.685226501162342,25,60,0,0.2245302231729962,578,60,18,16,26,0.05598448224217467
578,2,5.463695974957521,5.463695974957521,5.621084124838809,4,60,0,0.1573881498812879,579,60,18,16,26,0.2215305262048206
579,0,5.485779371488226,5.485779371488226,6.124798860604665,17,60,0,0.6390194891164391,580,60,18,15,27,0.13530475335058334
580,0,5.490595798165503,5.490595798165503,5.886535721066201,56,61,0,0.39593992290069746,581,61,18,16,27,0.6342030624391617
581,0,5.495855320689961,5.495855320689961,5.743725514765095,23,61,0,0.24787019407513355,582,61,18,16,27,0.3906804003762394
582,0,5.498142556202295,5.498142556202295,5.77296024137431,32,61,0,0.27481768517201477,583,61,18,17,26,0.24558295856279955
583,1,5.500473774762254,5.500473774762254,5.860266331135323,58,62,0,0.35979255637306906,584,62,18,18,26,0.27248646661205633
584,0,5.533993172761875,5.533993172761875,5.886021945377232,5,61,0,0.35202877261535725,585,61,17,18,26,0.32627315837344817
585,0,5.560657173735902,5.560657173735902,5.907941355733324,8,60,0,0.3472841819974217,586,60,16,18,26,0.32536477164132993
586,0,5.568820278157242,5.568820278157242,5.871106883664482,19,60,0,0.3022866055072404,587,60,16,18,26,0.339121077576082
587,0,5.5713250541519015,5.5713250541519015,6.398194001435756,24,61,0,0.8268689472838542,588,61,16,19,26,0.2997818295125807
588,1,5.584574253097927,5.584574253097927,5.857818751574175,1,60,0,0.2732444984762479,589,60,16,18,26,0.8136197483378282
589,0,5.5896027038285885,5.5896027038285885,6.26683946044346,6,61,0,0.6772367566148718,590,61,17,18,26,0.2682160477455868
590,1,5.599538028553515,5.599538028553515,6.832961850367004,13,61,0,1.2334238218134894,591,61,17,18,26,0.6673014318899453
591,0,5.613898033801147,5.613898033801147,5.618665223093877,14,59,0,0.004767189292730123,592,59,16,18,25,1.2190638165658578
592,0,5.61645233500452,5.61645233500452,5.826552640721011,30,60,0,0.21010030571649096,593,60,16,19,25,0.0022128880893568237
593,0,5.624841029418803,5.624841029418803,6.605357856446306,4,57,0,0.9805168270275022,594,57,15,19,23,0.2017116113022075
594,1,5.630800018162942,5.630800018162942,6.469714710423555,12,58,0,0.8389146922606132,595,58,15,20,23,0.9745578382833635
595,0,5.64822739969072,5.64822739969072,5.9974411302586095,14,59,0,0.3492137305678895,596,59,16,20,23,0.8214873107328353
596,1,5.662588630630967,5.662588630630967,6.372885136951023,10,59,0,0.7102965063200557,597,59,15,21,23,0.3348524996276421
597,1,5.662999452380597,5.662999452380597,6.693456784560738,28,60,0,1.0304573321801405,598,60,16,21,23,0.709885684570426
598,1,5.686413876171612,5.686413876171612,6.877325842064531,25,60,0,1.1909119658929193,599,60,17,21,22,1.007042908389126
599,0,5.687435111481855,5.687435111481855,5.760897063915759,37,61,0,0.07346195243390419,600,61,18,21,22,1.1898907305826762
600,0,5.689289231304626,5.689289231304626,6.431438191616174,50,62,0,0.7421489603115479,601,62,18,22,22,0.07160783261113313
601,0,5.693205580252188,5.693205580252188,5.855713640853981,2,62,0,0.1625080606017928,602,62,18,23,21,0.7382326113639852
602,0,5.713662510880631,5.713662510880631,5.767613554193488,59,63,0,0.05395104331285694,603,63,18,24,21,0.1420511299733498
603,0,5.715946679647746,5.715946679647746,6.6669087461178655,60,64,0,0.9509620664701197,604,64,18,25,21,0.05166687454574248
604,2,5.716016314916557,5.716016314916557,5.833194071954699,61,65,0,0.11717775703814226,605,65,18,26,21,0.950892431201309
605,1,5.726120367045297,5.726120367045297,6.407241851157957,63,66,0,0.6811214841126603,606,66,18,26,22,0.10707370490940171
606,2,5.74762522253343,5.74762522253343,6.314151457216983,9,65,0,0.5665262346835531,607,65,18,25,22,0.6596166286245273
607,1,5.748882549548108,5.748882549548108,6.281743846680129,23,66,0,0.5328612971320208,608,66,18,25,23,0.5652689076688748
608,0,5.767402885124909,5.767402885124909,6.409398058599512,37,66,0,0.6419951734746032,609,66,19,24,23,0.5143409615552201
609,2,5.773404897910099,5.773404897910099,5.816688672064522,32,65,0,0.04328377415442297,610,65,19,23,23,0.6359931606894129
610,0,5.795308430001418,5.795308430001418,5.929676330609392,26,65,0,0.1343679006079741,611,65,19,22,24,0.021380242063104404
611,0,5.797863374657101,5.797863374657101,6.522607433517341,59,66,0,0.7247440588602396,612,66,19,23,24,0.1318129559522907
612,1,5.79921262851706,5.79921262851706,6.558249359159433,64,67,0,0.7590367306423724,613,67,19,24,24,0.7233948050002805
613,0,5.800819929875525,5.800819929875525,5.970617739892839,65,68,0,0.16979781001731453,614,68,20,24,24,0.7574294292839081
614,2,5.801415551960569,5.801415551960569,6.037372432187423,69,69,0,0.2359568802268539,615,69,20,25,24,0.16920218793227004
615,1,5.80735968951874,5.80735968951874,6.137666293700696,70,70,0,0.33030660418195623,616,70,20,25,25,0.23001274266868332
616,0,5.813501870115822,5.813501870115822,6.156059031585981,71,71,0,0.34255716147015924,617,71,21,25,25,0.3241644235848744
617,0,5.820451499706612,5.820451499706612,5.978956498403236,29,70,0,0.15850499869662382,618,70,21,25,24,0.33560753187936854
618,1,5.848370906364828,5.848370906364828,6.181641358572365,15,67,0,0.3332704522075369,619,67,19,25,23,0.13058559203840847
619,1,5.850015319570195,5.850015319570195,7.0241606762577655,30,68,0,1.1741453566875704,620,68,20,25,23,0.33162603900216947
620,1,5.850991420912856,5.850991420912856,6.657339303535108,32,69,0,0.8063478826222514,621,69,21,25,23,1.1731692553449093
621,0,5.857495599771625,5.857495599771625,7.36141394877797,2,69,0,1.5039183490063444,622,69,22,24,23,0.7998437037634822
622,0,5.861131382128455,5.861131382128455,6.002572216522778,1,68,0,0.14144083439432276,623,68,20,25,23,1.5002825666495143
623,1,5.864866394461682,5.864866394461682,6.494148177660737,58,69,0,0.6292817831990547,624,69,20,26,23,0.13770582206109605
624,0,5.8697540772308345,5.8697540772308345,6.399664077004584,18,67,0,0.5299099997737491,625,67,21,24,22,0.6243941004299023
625,1,5.902968813194876,5.902968813194876,7.100613157137609,5,64,0,1.1976443439427324,626,64,20,22,22,0.4966952638097073
626,1,5.907125820081712,5.907125820081712,6.449259328305166,19,65,0,0.5421335082234542,627,65,21,22,22,1.1934873370558972
627,0,5.934795654504354,5.934795654504354,6.490135869353868,8,63,0,0.5553402148495143,628,63,22,20,21,0.5144636738008117
628,0,5.9354652555238925,5.9354652555238925,6.10683469185726,20,64,0,0.1713694363333671,629,64,22,21,21,0.554670613829976
629,1,5.941726846747679,5.941726846747679,7.087813650641759,26,65,0,1.1460868038940797,630,65,22,22,21,0.16510784510958043
630,0,5.951054346416401,5.951054346416401,6.496959249358827,49,66,0,0.5459049029424259,631,66,23,22,21,1.1367593042253574
631,1,5.957742582487039,5.957742582487039,6.026573373938586,53,67,0,0.06883079145154714,632,67,23,23,21,0.5392166668717886
632,0,5.982462494611664,5.982462494611664,6.004194926068487,29,65,0,0.021732431456823242,633,65,24,21,20,0.04411087932692226
633,0,5.983146022580846,5.983146022580846,6.192341660825728,55,66,0,0.20919563824488208,634,66,24,22,20,0.021048903487640658
634,0,5.984124294035759,5.984124294035759,6.799100865142763,56,67,0,0.814976571107004,635,67,24,23,20,0.20821736678996938
635,1,6.011269870963127,6.011269870963127,6.059237195278536,1,63,0,0.047967324315409066,636,63,23,20,20,0.787830994179636
636,0,6.011631264424486,6.011631264424486,6.014625455163304,14,64,0,0.0029941907388177924,637,64,24,20,20,0.04760593085404974
637,1,6.023556358499564,6.023556358499564,7.50268762076164,14,64,0,1.4791312622620758,638,64,24,20,20,-0.008930903336260343
638,2,6.033945106992177,6.033945106992177,7.56966499434765,29,64,0,1.535719887355473,639,64,24,20,20,1.4687425137694632
639,1,6.045521581365407,6.045521581365407,6.145950483082259,16,63,0,0.10042890171685137,640,63,24,20,19,1.5241434129822427
640,1,6.048079418409608,6.048079418409608,6.544801298856263,35,64,0,0.4967218804466551,641,64,25,20,19,0.09787106467265083
641,0,6.051238280067932,6.051238280067932,6.0607610884487615,41,65,0,0.009522808380829417,642,65,26,20,19,0.49356301878833087
642,0,6.0609911582563125,6.0609911582563125,6.797253974172119,1,64,0,0.7362628159158069,643,64,25,20,19,-0.00023006980755102546
643,0,6.061410132312642,6.061410132312642,6.16050426542536,41,65,0,0.0990941331127182,644,65,25,21,19,0.7358438418594773
644,0,6.061931310163423,6.061931310163423,6.529447098378708,53,66,0,0.4675157882152847,645,66,25,22,19,0.09857295526193699
645,0,6.06744146790391,6.06744146790391,6.361122286914746,61,67,0,0.2936808190108362,646,67,25,23,19,0.46200563047479815
646,1,6.102187024696797,6.102187024696797,6.163860701229465,45,65,0,0.061673676532667976,647,65,25,23,17,0.2589352622179488
647,0,6.107026193933248,6.107026193933248,6.229314861961381,20,65,0,0.12228866802813254,648,65,26,22,17,0.05683450729621686
648,2,6.108920246466102,6.108920246466102,6.375994933020519,47,66,0,0.2670746865544169,649,66,26,23,17,0.12039461549527886
649,0,6.110849711449612,6.110849711449612,6.471837858525501,54,67,0,0.3609881470758891,650,67,26,23,18,0.2651452215709069
650,0,6.11146327967289,6.11146327967289,7.01981154771543,62,68,0,0.9083482680425403,651,68,26,24,18,0.36037457885261137
651,1,6.1342959355303135,6.1342959355303135,7.099062880698271,17,68,0,0.9647669451679572,652,68,26,24,18,0.8855156121851167
652,0,6.135151519977261,6.135151519977261,6.288145652607275,65,69,0,0.15299413263001416,653,69,27,24,18,0.9639113607210099
653,0,6.141083672003636,6.141083672003636,6.368193874701582,66,69,0,0.22711020269794613,654,69,26,25,18,0.14706198060363906
654,1,6.143666862048759,6.143666862048759,6.243418770725284,69,70,0,0.09975190867652461,655,70,26,26,18,0.22452701265282293
