arrival_count,class,arrival,s_departure,s_arr_nis,s_sojourn,s_arr_nis_class_0,s_arr_nis_class_1,s_arr_nis_class_2,s_last_remaining_los,s_last_rem_class_0,s_last_rem_class_1,s_last_rem_class_2
197,0,943.0001599999996,1097.4418371425124,54,154.44167714251284,5,30,19,81.35574746651585,8.467104933035785,81.35574746651582,225.33671289864878
198,1,944.0001599999996,1415.0867746095485,55,471.08661460954886,5,31,19,153.44167714251284,153.44167714251284,80.35574746651582,224.33671289864878
199,1,951.0001599999996,1014.5764401905215,54,63.57628019052186,5,31,18,464.0866146095488,146.44167714251284,464.08661460954886,217.33671289864878
200,1,955.0001599999996,1766.414108904978,54,811.4139489049785,4,32,18,59.576280190521835,142.44167714251284,59.57628019052186,213.33671289864878
201,1,964.0001599999996,1328.4286614497064,55,364.4285014497068,4,33,18,802.4139489049784,133.44167714251284,802.4139489049785,204.33671289864878
202,1,965.0001599999996,1094.9094876806512,55,129.9093276806516,4,33,18,363.42850144970686,132.44167714251284,363.4285014497068,203.33671289864878
203,0,966.0001599999996,976.9539716353347,55,10.953811635335114,5,32,18,128.90932768065153,131.44167714251284,128.9093276806516,202.33671289864878
204,0,971.0001599999996,1014.5893043005117,55,43.58914430051209,6,31,18,5.953811635335123,5.953811635335114,123.90932768065159,197.33671289864878
205,1,974.0001599999996,1360.4800723377991,56,386.47991233779953,6,32,18,40.58914430051214,40.58914430051209,120.90932768065159,194.33671289864878
206,1,981.0001599999996,1432.5534991131867,54,451.5533391131871,5,31,18,379.47991233779953,33.58914430051209,379.47991233779953,187.33671289864878
207,2,985.0001599999996,1059.181844541951,55,74.18168454195143,5,31,19,447.55333911318723,29.58914430051209,447.5533391131871,183.33671289864878
208,2,991.0001599999996,1119.7825038170117,55,128.78234381701213,5,30,20,68.18168454195143,23.58914430051209,441.5533391131871,68.18168454195143
209,1,993.0001599999996,1175.1839411762883,55,182.18378117628868,5,31,19,126.78234381701222,21.58914430051209,439.5533391131871,126.78234381701213
210,2,995.0001599999996,1209.3741717828943,56,214.37401178289474,5,31,20,180.18378117628865,19.58914430051209,180.18378117628868,124.78234381701213
211,1,1000.0001599999996,1259.1828647485072,55,259.1827047485076,5,31,19,209.3740117828948,14.589144300512089,175.18378117628868,209.37401178289474
212,2,1005.0001599999996,1130.8159821003667,55,125.81582210036709,5,31,19,254.1827047485076,9.589144300512089,254.1827047485076,204.37401178289474
213,1,1006.0001599999996,1359.4441125719004,56,353.4439525719008,5,32,19,124.81582210036713,8.589144300512089,253.1827047485076,124.81582210036709
214,0,1007.0001599999996,1106.9410139480233,57,99.94085394802369,6,32,19,352.4439525719008,7.589144300512089,352.4439525719008,123.81582210036709
215,1,1011.0001599999996,1085.21000982795,58,74.20984982795039,6,33,19,95.94085394802379,95.94085394802369,348.4439525719008,119.81582210036709
216,1,1022.0001599999996,1290.7109530179473,55,268.7107930179477,5,31,19,63.20984982795029,84.94085394802369,63.20984982795039,108.81582210036709
217,1,1024.0001599999996,1140.467812441123,56,116.46765244112339,5,32,19,266.7107930179477,82.94085394802369,266.7107930179477,106.81582210036709
218,1,1030.0001599999996,1197.8498538882068,55,167.84969388820718,5,31,19,110.46765244112348,76.94085394802369,110.46765244112339,100.81582210036709
219,1,1036.0001599999996,1074.8418783956859,56,38.84171839568626,5,32,19,161.84969388820718,70.94085394802369,161.84969388820718,94.81582210036709
220,1,1051.0001599999996,1094.0328825118509,53,43.03272251185126,5,31,17,23.841718395686165,55.94085394802369,23.841718395686257,79.81582210036709
221,1,1051.0001699999996,1223.7832071614503,54,172.7830371614507,5,32,17,43.0327125118513,55.94084394802371,43.03271251185129,79.81581210036711
222,1,1052.0001699999996,1167.780427695559,54,115.78025769555938,5,32,17,171.78303716145075,54.94084394802371,171.7830371614507,78.81581210036711
223,2,1056.0001699999996,1682.4652397449352,55,626.4650697449356,5,32,18,111.78025769555941,50.94084394802371,111.78025769555938,74.81581210036711
224,1,1058.0001699999996,1201.91280121395,56,143.91263121395036,5,33,18,624.4650697449356,48.94084394802371,109.78025769555938,624.4650697449356
225,1,1058.0001799999995,1190.8671852194018,57,132.86700521940224,5,34,18,143.9126212139504,48.94083394802374,143.9126212139504,624.4650597449356
226,1,1065.0001799999995,1285.9564777383262,56,220.9562977383266,5,34,17,125.86700521940233,41.94083394802374,125.86700521940224,617.4650597449356
227,2,1066.0001799999995,1148.8701309625892,57,82.86995096258966,5,34,18,219.95629773832673,40.94083394802374,219.9562977383266,616.4650597449356
228,1,1067.0001799999995,1296.8058663254094,58,229.80568632540985,5,35,18,81.86995096258964,39.94083394802374,218.9562977383266,81.86995096258966
229,1,1072.0001799999995,1306.3975112154233,59,234.39733121542372,5,36,18,224.80568632540988,34.94083394802374,224.80568632540985,76.86995096258966
230,1,1075.0001799999995,1256.3532900558018,59,181.3531100558023,5,36,18,231.39733121542366,31.940833948023737,231.39733121542372,73.86995096258966
231,1,1078.0001799999995,1741.3872824643,59,663.3871024643004,4,37,18,178.3531100558022,28.940833948023737,178.3531100558023,70.86995096258966
232,1,1081.0001799999995,1304.1573778839854,59,223.15719788398587,4,38,17,660.3871024643005,25.940833948023737,660.3871024643004,67.86995096258966
233,2,1082.0001799999995,1587.1820388182482,60,505.18185881824866,4,38,18,222.1571978839858,24.940833948023737,222.15719788398587,66.86995096258966
234,2,1088.0001799999995,1157.2773506165524,59,69.2771706165529,4,36,19,499.18185881824866,18.940833948023737,216.15719788398587,499.18185881824866
235,1,1091.0001799999995,1206.598135583159,60,115.59795558315955,4,37,19,66.2771706165528,15.940833948023737,213.15719788398587,66.2771706165529
236,1,1091.0001899999995,1202.361763449211,61,111.36157344921139,4,38,19,115.59794558315969,15.940823948023763,115.59794558315957,66.27716061655292
237,1,1096.0001899999995,1130.270957397104,60,34.270767397104464,4,37,19,106.36157344921138,10.940823948023763,106.36157344921139,61.27716061655292
238,2,1099.0001899999995,1309.3197946909463,60,210.3196046909468,3,37,20,31.270767397104514,7.940823948023763,31.270767397104464,58.27716061655292
239,2,1103.0001899999995,1522.8833832126365,59,419.883193212637,2,36,21,206.31960469094687,3.9408239480237626,27.270767397104464,206.3196046909468
240,1,1107.0001899999995,1228.042987506349,59,121.04279750634942,1,37,21,415.88319321263714,0.0,23.270767397104464,415.883193212637
241,1,1111.0001899999995,1335.0615915950539,60,224.06140159505435,1,38,21,117.04279750634936,0.0,117.04279750634942,411.883193212637
242,0,1111.0001999999995,1442.55035840638,61,331.55015840638043,2,38,21,224.0613915950544,0.0,224.06139159505437,411.88318321263705
243,1,1113.0001999999995,1385.5454637595838,62,272.54526375958426,2,39,21,329.55015840638043,329.55015840638043,222.06139159505437,409.88318321263705
244,1,1117.0001999999995,1519.8236960320971,62,402.82349603209764,2,40,20,268.5452637595843,325.55015840638043,268.54526375958426,405.88318321263705
245,2,1120.0001999999995,1244.9560944759178,62,124.95589447591829,2,40,20,399.8234960320977,322.55015840638043,399.82349603209764,402.88318321263705
246,1,1127.0001999999995,1570.7071720676113,61,443.7069720676118,1,41,19,117.95589447591831,315.55015840638043,392.82349603209764,117.95589447591829
247,1,1135.0001999999995,1224.8619822314563,59,89.8617822314568,1,40,18,435.7069720676119,307.55015840638043,435.7069720676118,109.95589447591829
248,1,1138.0001999999995,1589.401088579053,60,451.40088857905357,1,41,18,86.86178223145683,304.55015840638043,86.8617822314568,106.95589447591829
249,2,1140.0001999999995,1540.3389572753294,61,400.33875727532995,1,41,19,449.40088857905346,302.55015840638043,449.40088857905357,104.95589447591829
250,1,1142.0001999999995,1464.6801732991044,61,322.67997329910486,1,41,19,398.33875727533007,300.55015840638043,447.40088857905357,398.33875727532995
251,1,1143.0001999999995,1561.4940970049477,62,418.49389700494817,1,42,19,321.6799732991049,299.55015840638043,321.67997329910486,397.33875727532995
252,0,1147.0001999999995,1317.3106997651507,63,170.31049976515123,2,42,19,414.4938970049482,295.55015840638043,414.49389700494817,393.33875727532995
253,1,1149.0001999999995,1545.3719603397135,63,396.371760339714,2,43,18,168.31049976515126,168.31049976515123,412.49389700494817,391.33875727532995
254,1,1154.0001999999995,1475.8446059393573,64,321.8444059393578,2,44,18,391.371760339714,163.31049976515123,391.371760339714,386.33875727532995
255,2,1160.0001999999995,1291.6299912442564,64,131.62979124425692,2,44,18,315.8444059393578,157.31049976515123,315.8444059393578,380.33875727532995
256,0,1161.0001999999995,1259.5599604385682,65,98.55976043856867,3,44,18,130.629791244257,156.31049976515123,314.8444059393578,130.62979124425692
257,2,1164.0001999999995,1451.3016790357804,66,287.30147903578086,3,44,19,95.55976043856867,95.55976043856867,311.8444059393578,127.62979124425692
258,1,1166.0001999999995,1190.1129155733572,67,24.11271557335772,3,45,19,285.3014790357809,93.55976043856867,309.8444059393578,285.30147903578086
259,2,1169.0001999999995,1616.7821628220518,66,447.78196282205226,3,44,19,21.112715573357736,90.55976043856867,21.11271557335772,282.30147903578086
260,1,1173.0001999999995,1257.0920573521098,67,84.09185735211031,3,45,19,443.78196282205226,86.55976043856867,17.11271557335772,443.78196282205226
261,1,1175.0001999999995,1325.392832861481,68,150.39263286148162,3,46,19,82.09185735211027,84.55976043856867,82.09185735211031,441.78196282205226
262,1,1181.0001999999995,1197.3708893702733,68,16.370689370273794,3,46,19,144.39263286148156,78.55976043856867,144.39263286148162,435.78196282205226
263,1,1185.0001999999995,1362.2798641689174,69,177.27966416891786,3,47,19,12.37068937027378,74.55976043856867,12.370689370273794,431.78196282205226
264,1,1189.0001999999995,1393.6978267370062,70,204.69762673700666,3,48,19,173.27966416891778,70.55976043856867,173.27966416891786,427.78196282205226
265,1,1195.0001999999995,1230.2279761637124,69,35.22777616371286,3,47,19,198.6976267370066,64.55976043856867,198.69762673700666,421.78196282205226
266,1,1197.0001999999995,1679.8129629252865,70,482.81276292528696,3,48,19,33.22777616371297,62.559760438568674,33.22777616371286,419.78196282205226
267,1,1204.0001999999995,1408.4105425945747,67,204.41034259457524,3,45,19,475.81276292528696,55.559760438568674,475.81276292528696,412.78196282205226
268,1,1207.0001999999995,1259.273290231849,67,52.27309023184944,3,45,19,201.41034259457527,52.559760438568674,201.41034259457524,409.78196282205226
269,2,1208.0001999999995,1564.933105271262,67,356.9329052712626,3,44,20,51.27309023184946,51.559760438568674,51.27309023184944,408.78196282205226
270,1,1213.0001999999995,1259.7664300213942,67,46.766230021394676,3,45,19,351.93290527126265,46.559760438568674,46.27309023184944,351.9329052712626
271,1,1214.0001999999995,1518.919031379986,68,304.9188313799866,3,46,19,45.766230021394726,45.559760438568674,45.766230021394676,350.9329052712626
272,2,1215.0001999999995,1399.943299540495,69,184.9430995404955,3,46,20,303.91883137998667,44.559760438568674,303.9188313799866,349.9329052712626
273,1,1219.0001999999995,1693.9748438592046,69,474.9746438592051,3,46,20,180.94309954049552,40.559760438568674,299.9188313799866,180.9430995404955
274,1,1221.0001999999995,1297.3236196402245,69,76.32341964022498,3,46,20,472.97464385920506,38.559760438568674,472.9746438592051,178.9430995404955
275,2,1224.0001999999995,1505.0672660581563,69,281.0670660581568,3,45,21,73.32341964022501,35.559760438568674,73.32341964022498,175.9430995404955
276,1,1225.0001999999995,1916.2092618659115,69,691.209061865912,3,45,21,280.0670660581569,34.559760438568674,72.32341964022498,280.0670660581568
277,2,1227.0001999999995,1473.7347631703992,70,246.73456317039972,3,45,22,689.209061865912,32.559760438568674,689.209061865912,278.0670660581568
278,2,1231.0001999999995,1336.8743862081185,67,105.874186208119,3,41,23,242.73456317039972,28.559760438568674,685.209061865912,242.73456317039972
279,1,1231.0002099999995,1283.151103083978,68,52.15089308397842,3,42,23,105.874176208119,28.5597504385687,685.209051865912,105.87417620811902
280,2,1235.0002099999995,1910.6376896399029,69,675.6374796399034,3,42,24,48.15089308397844,24.5597504385687,48.15089308397842,101.87417620811902
281,1,1238.0002099999995,1357.7095995455174,69,119.70938954551798,3,43,23,672.6374796399034,21.5597504385687,45.15089308397842,672.6374796399034
282,1,1244.0002099999995,1484.1054421837352,67,240.10523218373578,3,42,22,113.70938954551794,15.559750438568699,113.70938954551798,666.6374796399034
283,1,1246.0002099999995,1395.689516672947,67,149.68930667294762,3,43,21,238.10523218373586,13.559750438568699,238.10523218373578,664.6374796399034
284,1,1260.0002099999995,1507.3601177590326,61,247.35990775903315,2,38,21,135.6893066729477,0.0,135.68930667294762,650.6374796399034
285,0,1260.0002199999994,1953.315076747639,62,693.3148567476396,3,38,21,247.35989775903315,0.0,247.35989775903317,650.6374696399034
286,1,1268.0002199999994,1401.3140292796809,62,133.31380927968144,3,39,20,685.3148567476395,685.3148567476396,239.35989775903317,642.6374696399034
287,2,1282.0002199999994,1455.1095401922796,62,173.10932019228017,3,39,20,119.31380927968138,671.3148567476396,119.31380927968144,628.6374696399034
288,1,1286.0002199999994,1394.5116091111652,61,108.51138911116573,3,38,20,169.1093201922801,667.3148567476396,115.31380927968144,169.10932019228017
289,1,1289.0002199999994,1475.0009132539853,62,186.0006932539859,3,39,20,105.51138911116573,664.3148567476396,105.51138911116573,166.10932019228017
290,1,1302.0002199999994,1358.5833988230322,59,56.58317882303277,3,37,19,173.00069325398593,651.3148567476396,173.0006932539859,153.10932019228017
291,2,1303.0002199999994,1483.5993030640245,60,180.59908306402508,3,37,20,55.58317882303273,650.3148567476396,55.58317882303277,152.10932019228017
292,0,1309.0002199999994,1495.3509828881208,58,186.35076288812138,4,35,19,174.59908306402514,644.3148567476396,49.58317882303277,174.59908306402508
293,1,1309.0002299999994,1426.2180644763102,59,117.21783447631083,4,36,19,186.35075288812143,186.3507528881214,49.58316882303279,174.5990730640251
294,1,1313.0002299999994,1458.840616883344,59,145.84038688334454,4,37,18,113.21783447631074,182.3507528881214,113.21783447631083,170.5990730640251
295,1,1315.0002299999994,1340.5463429772972,60,25.546112977297753,4,38,18,143.84038688334465,180.3507528881214,143.84038688334454,168.5990730640251
296,1,1318.0002299999994,1573.4410687180343,60,255.4408387180349,3,39,18,22.5461129772978,177.3507528881214,22.546112977297753,165.5990730640251
297,1,1318.0002399999994,1645.1661195640163,61,327.1658795640169,3,40,18,255.44082871803496,177.35074288812143,255.44082871803494,165.59906306402513
298,2,1320.0002399999994,1641.6965912705289,62,321.6963512705295,3,40,19,325.16587956401696,175.35074288812143,325.1658795640169,163.59906306402513
299,1,1322.0002399999994,1514.6016032760385,63,192.60136327603914,3,41,19,319.69635127052953,173.35074288812143,323.1658795640169,319.6963512705295
300,1,1323.0002399999994,1449.2682722612901,63,126.26803226129073,3,41,19,191.60136327603908,172.35074288812143,191.60136327603914,318.6963512705295
301,1,1327.0002399999994,1392.4857967201087,63,65.48555672010934,3,41,19,122.26803226129068,168.35074288812143,122.26803226129073,314.6963512705295
302,1,1329.0002399999994,1428.9849091028375,63,99.9846691028381,3,41,19,63.48555672010936,166.35074288812143,63.485556720109344,312.6963512705295
303,1,1331.0002399999994,1676.7369822159653,64,345.73674221596593,3,42,19,97.98466910283801,164.35074288812143,97.9846691028381,310.6963512705295
304,0,1331.0002499999994,1513.7208156808128,65,182.72056568081348,4,42,19,345.73673221596596,164.35073288812146,345.73673221596596,310.6963412705295
305,1,1333.0002499999994,1779.4059334273036,66,446.4056834273042,4,43,19,180.72056568081337,180.72056568081348,343.73673221596596,308.6963412705295
306,1,1339.0002499999994,1886.0215688060227,64,547.0213188060234,4,43,17,440.40568342730415,174.72056568081348,440.4056834273042,302.6963412705295
307,1,1346.0002499999994,1508.3961720045913,63,162.39592200459197,4,43,16,540.0213188060234,167.72056568081348,540.0213188060234,295.6963412705295
308,0,1346.0002599999993,2010.3908623113466,64,664.3906023113473,5,43,16,162.39591200459188,167.7205556808135,162.395912004592,295.6963312705295
309,0,1348.0002599999993,1401.9319688471685,65,53.93170884716915,6,43,16,662.3906023113473,662.3906023113473,160.395912004592,293.6963312705295
310,1,1352.0002599999993,1449.203210127042,66,97.20295012704264,6,44,16,49.93170884716906,49.93170884716915,156.395912004592,289.6963312705295
311,1,1356.0002599999993,1396.788506250962,66,40.78824625096263,6,45,15,93.20295012704273,45.93170884716915,93.20295012704264,285.6963312705295
312,1,1356.0002699999993,1611.5577080071855,67,255.5574380071862,6,46,15,40.78823625096268,45.93169884716917,40.788236250962655,285.69632127052955
313,1,1357.0002699999993,1645.7050849933494,68,288.70481499335006,6,47,15,254.5574380071862,44.93169884716917,254.5574380071862,284.69632127052955
314,1,1366.0002699999993,2144.3211042218136,64,778.3208342218143,6,43,15,279.70481499334994,35.93169884716917,279.70481499335006,275.69632127052955
315,1,1368.0002699999993,1596.3311245193072,65,228.33085451930788,6,44,15,776.3208342218144,33.93169884716917,776.3208342218143,273.69632127052955
316,1,1377.0002699999993,1447.9660332443023,66,70.96576324430293,6,45,15,219.33085451930793,24.931698847169173,219.33085451930788,264.69632127052955
317,1,1387.0002699999993,1445.3663645232705,66,58.36609452327116,6,45,15,60.96576324430286,14.931698847169173,60.965763244302934,254.69632127052955
318,0,1389.0002699999993,1708.3406948174795,67,319.3404248174802,7,45,15,56.3660945232712,12.931698847169173,56.36609452327116,252.69632127052955
319,2,1393.0002699999993,1501.9444724310665,67,108.9442024310672,7,44,16,315.34042481748025,315.3404248174802,52.36609452327116,248.69632127052955
320,1,1397.0002699999993,1652.0486076991047,64,255.04833769910533,7,41,16,104.9442024310673,311.3404248174802,48.36609452327116,104.9442024310672
321,1,1399.0002699999993,1830.4356853126305,65,431.4354153126312,7,42,16,253.04833769910545,309.3404248174802,253.04833769910533,102.9442024310672
322,1,1400.0002699999993,1699.0530462481254,65,299.05277624812607,7,43,15,430.4354153126311,308.3404248174802,430.4354153126312,101.9442024310672
323,0,1406.0002699999993,1660.8544182420126,64,254.85414824201325,7,42,15,293.0527762481261,302.3404248174802,293.05277624812607,95.9442024310672
324,1,1406.0002799999993,1576.8791455931864,65,170.87886559318713,7,43,15,254.85413824201336,254.85413824201328,293.0527662481261,95.94419243106722
325,2,1407.0002799999993,1457.247167684289,66,50.24688768428973,7,43,16,169.87886559318724,253.85413824201328,169.87886559318713,94.94419243106722
326,1,1413.0002799999993,1581.0880197839829,66,168.08773978398358,7,43,16,44.24688768428966,247.85413824201328,163.87886559318713,44.24688768428973
327,0,1415.0002799999993,2087.248022796633,67,672.2477427966337,8,43,16,166.08773978398347,245.85413824201328,166.08773978398358,42.24688768428973
328,2,1419.0002799999993,1696.745837321498,67,277.7455573214986,8,42,17,668.2477427966336,668.2477427966337,162.08773978398358,38.24688768428973
329,0,1423.0002799999993,1540.2068005019364,68,117.20652050193712,9,42,17,273.74555732149855,664.2477427966337,158.08773978398358,273.7455573214986
330,1,1428.0002799999993,1567.8232260078364,68,139.82294600783712,9,42,17,112.20652050193702,112.20652050193712,153.08773978398358,268.7455573214986
331,1,1437.0002799999993,1600.946852528688,66,163.94657252868865,9,40,17,130.8229460078372,103.20652050193712,130.82294600783712,259.7455573214986
332,1,1440.0002799999993,1617.589650550914,67,177.58937055091474,9,41,17,160.9465725286886,100.20652050193712,160.94657252868865,256.7455573214986
333,2,1442.0002799999993,1653.9615036173416,68,211.96122361734228,9,41,18,175.58937055091477,98.20652050193712,175.58937055091474,254.7455573214986
334,1,1450.0002799999993,1544.9187037676795,64,94.91842376768022,8,38,18,203.96122361734223,90.20652050193712,167.58937055091474,203.96122361734228
335,1,1450.0002899999993,1699.7562690918705,65,249.75597909187127,8,39,18,94.91841376768033,90.20651050193715,94.91841376768025,203.9612136173423
336,2,1454.0002899999993,1890.2858533664162,65,436.2855633664169,8,39,18,245.75597909187132,86.20651050193715,245.75597909187127,199.9612136173423
337,1,1460.0002899999993,1486.914161690392,63,26.913871690392625,8,39,16,430.2855633664169,80.20651050193715,239.75597909187127,430.2855633664169
338,1,1461.0002899999993,1652.060332594096,64,191.06004259409679,8,40,16,25.913871690392682,79.20651050193715,25.913871690392625,429.2855633664169
339,1,1466.0002899999993,1584.2856890895896,64,118.28539908959033,8,40,16,186.06004259409684,74.20651050193715,186.06004259409679,424.2855633664169
340,1,1466.0002999999992,1669.5147040281786,65,203.51440402817934,8,41,16,118.28538908959034,74.20650050193717,118.28538908959035,424.28555336641693
341,1,1469.0002999999992,1792.3681190949032,66,323.367819094904,8,42,16,200.5144040281794,71.20650050193717,200.51440402817934,421.28555336641693
342,1,1473.0002999999992,1582.0214698458929,67,109.02116984589361,8,43,16,319.3678190949041,67.20650050193717,319.367819094904,417.28555336641693
343,1,1492.0002999999992,1668.5322417377142,62,176.531941737715,8,40,14,90.02116984589364,48.20650050193717,90.02116984589361,398.28555336641693
344,1,1516.0002999999992,1528.2800568999116,56,12.2797568999124,6,38,12,152.53194173771502,24.20650050193717,152.531941737715,374.28555336641693
345,2,1518.0002999999992,1616.7453125308514,57,98.74501253085214,6,38,13,10.27975689991237,22.20650050193717,10.2797568999124,372.28555336641693
346,2,1530.0002999999992,1609.4603380263775,54,79.46003802637824,6,35,13,86.74501253085204,10.206500501937171,0.0,86.74501253085214
347,1,1531.0002999999992,2037.8841774839836,55,506.8838774839844,6,36,13,78.46003802637813,9.206500501937171,0.0,78.46003802637824
348,1,1543.0002999999992,1855.5306032678036,54,312.53030326780436,5,37,12,494.8838774839844,0.0,494.8838774839844,66.46003802637824
349,1,1549.0002999999992,1763.8688662925397,53,214.86856629254044,5,36,12,306.5303032678043,0.0,306.53030326780436,60.46003802637824
350,1,1561.0002999999992,1705.0607452397426,54,144.06044523974333,5,37,12,202.86856629254044,0.0,202.86856629254044,48.46003802637824
351,1,1567.0002999999992,2142.3898602790327,53,575.3895602790335,5,37,11,138.06044523974336,0.0,138.06044523974333,42.46003802637824
352,1,1578.0002999999992,1748.0816263466534,49,170.08132634665412,5,33,11,564.3895602790334,0.0,564.3895602790335,31.460038026378243
353,1,1587.0002999999992,1761.9527573587372,47,174.952457358738,5,31,11,161.08132634665418,0.0,161.08132634665412,22.460038026378243
354,2,1593.0002999999992,1646.9375892695036,46,53.93728926950439,5,30,11,168.9524573587381,0.0,168.952457358738,16.460038026378243
355,1,1611.0002999999992,1787.2276393924772,44,176.22733939247792,5,29,10,35.937289269504326,0.0,150.952457358738,35.93728926950439
356,0,1616.0002999999992,1649.8857563996066,44,33.88545639960739,6,28,10,171.2273393924779,0.0,171.22733939247792,30.93728926950439
357,1,1625.0002999999992,3040.7243516338167,42,1415.7240516338175,6,28,8,24.885456399607307,24.885456399607392,162.22733939247792,21.93728926950439
358,1,1643.0002999999992,1847.1514492217452,42,204.15114922174598,6,29,7,1397.7240516338172,6.885456399607392,1397.7240516338175,3.93728926950439
359,1,1646.0002999999992,1838.8826984269774,41,192.88239842697817,6,28,7,201.15114922174598,3.885456399607392,201.15114922174598,0.9372892695043902
360,1,1660.0002999999992,1989.719895761237,37,329.71959576123777,5,27,5,178.88239842697809,0.0,178.88239842697817,0.0
361,1,1669.0002999999992,1810.604590765033,36,141.60429076503374,4,27,5,320.7195957612378,0.0,320.71959576123777,0.0
362,0,1677.0002999999992,1748.2500085479608,35,71.24970854796152,5,25,5,133.60429076503365,0.0,133.60429076503374,0.0
363,0,1695.0002999999992,2126.2311146291354,33,431.23081462913615,6,23,4,53.24970854796142,53.24970854796152,115.60429076503374,0.0
364,1,1696.0002999999992,1798.616275711939,34,102.61597571193965,6,24,4,430.2308146291363,430.23081462913615,114.60429076503374,0.0
365,0,1708.0002999999992,2094.8646471215593,30,386.86434712156006,7,21,2,90.6159757119397,418.23081462913615,90.61597571193965,0.0
366,1,1721.0002999999992,2017.0673961236114,30,296.06709612361215,6,22,2,373.86434712155994,373.86434712156006,77.61597571193965,0.0
367,1,1740.0002999999992,1844.3564350785302,31,104.356135078531,6,23,2,277.06709612361215,354.86434712156006,277.06709612361215,0.0
368,1,1748.0002999999992,2465.5619553072747,31,717.5616553072755,6,23,2,96.35613507853107,346.86434712156006,96.356135078531,0.0
369,1,1754.0002999999992,2004.7164423391837,30,250.71614233918444,5,23,2,711.5616553072755,340.86434712156006,711.5616553072755,0.0
370,1,1761.0002999999992,1790.6126582672252,31,29.612358267226,5,24,2,243.71614233918436,333.86434712156006,243.71614233918444,0.0
371,2,1761.0003099999992,2422.263157693539,32,661.2628476935399,5,24,3,29.61234826722611,333.8643371215601,29.612348267226025,0.0
372,1,1768.0003099999992,2116.5252969319617,30,348.52498693196253,5,22,3,654.2628476935399,326.8643371215601,22.612348267226025,654.2628476935399
373,1,1792.0003099999992,1948.2691510178581,28,156.2688410178589,5,20,3,324.5249869319623,302.8643371215601,324.52498693196253,630.2628476935399
374,1,1832.0003099999992,1954.4724919580772,25,122.47218195807795,5,17,3,116.26884101785899,262.8643371215601,116.2688410178589,590.2628476935399
375,0,1843.0003099999992,2262.0152516009,25,419.01494160090056,6,16,3,111.47218195807797,251.86433712156008,111.47218195807795,579.2628476935399
376,1,1858.0003099999992,1981.4337722006892,23,123.43346220068997,6,14,3,404.0149416009006,404.01494160090056,96.47218195807795,564.2628476935399
377,2,1860.0003099999992,1909.5171129195082,24,49.51680291950902,6,14,4,121.43346220068989,402.01494160090056,121.43346220068997,562.2628476935399
378,1,1869.0003099999992,1961.876719852799,25,92.87640985279972,6,15,4,40.51680291950909,393.01494160090056,112.43346220068997,40.51680291950902
379,1,1886.0003099999992,1933.2583788612951,26,47.2580688612959,6,16,4,75.87640985279963,376.01494160090056,75.87640985279972,23.51680291950902
380,2,1888.0003099999992,2249.2855756522913,26,361.2852656522921,6,15,5,45.25806886129601,374.01494160090056,45.2580688612959,21.51680291950902
381,1,1892.0003099999992,2236.444014546499,26,344.44370454649993,6,16,4,357.2852656522922,370.01494160090056,41.2580688612959,357.2852656522921
382,1,1898.0003099999992,2003.7842092349777,27,105.78389923497843,6,17,4,338.44370454649993,364.01494160090056,338.44370454649993,351.2852656522921
383,2,1899.0003099999992,2642.987604805846,28,743.9872948058467,6,17,5,104.7838992349785,363.01494160090056,104.78389923497843,350.2852656522921
384,1,1903.0003099999992,2372.366034297668,29,469.365724297669,6,18,5,739.9872948058464,359.01494160090056,100.78389923497843,739.9872948058467
385,2,1909.0003099999992,2012.547040899239,30,103.54673089923972,6,18,6,463.36572429766915,353.01494160090056,463.365724297669,733.9872948058467
386,2,1915.0003099999992,2311.9294731910954,29,396.9291631910962,6,18,5,97.54673089923969,347.01494160090056,457.365724297669,97.54673089923972
387,0,1918.0003099999992,2270.9176197109296,29,352.91730971093034,7,17,5,393.9291631910962,344.01494160090056,454.365724297669,393.9291631910962
388,1,1920.0003099999992,1959.626650732565,30,39.62634073256572,7,18,5,350.91730971093045,350.91730971093034,452.365724297669,391.9291631910962
389,2,1922.0003099999992,2163.013704306621,31,241.01339430662188,7,18,6,37.626340732565836,348.91730971093034,37.62634073256572,389.9291631910962
390,0,1928.0003099999992,2010.036795201368,32,82.0364852013688,8,18,6,235.01339430662168,342.91730971093034,31.626340732565723,235.01339430662188
391,1,1931.0003099999992,1958.0329272433871,33,27.032617243387904,8,19,6,79.03648520136888,79.0364852013688,28.626340732565723,232.01339430662188
392,1,1934.0003099999992,2052.1526759729195,33,118.15236597292028,8,19,6,24.032617243387815,76.0364852013688,24.032617243387904,229.01339430662188
393,1,1941.0003099999992,2019.3005074862576,34,78.30019748625841,8,20,6,111.15236597292015,69.0364852013688,111.15236597292028,222.01339430662188
394,1,1942.0003099999992,2005.606823533544,35,63.606513533544785,8,21,6,77.30019748625841,68.0364852013688,77.30019748625841,221.01339430662188
395,1,1942.0003199999992,2117.963758822744,36,175.9634388227446,8,22,6,63.60650353354491,68.03647520136883,63.60650353354481,221.0133843066219
396,0,1944.0003199999992,2095.7303404997506,37,151.7300204997514,9,22,6,173.96343882274445,66.03647520136883,173.9634388227446,219.0133843066219
397,2,1956.0003199999992,2188.764333375635,35,232.76401337563584,8,20,7,139.73002049975133,139.7300204997514,161.9634388227446,207.0133843066219
