,arrival,departure,sojourn,nis_arrival,arrival_count,arr_nis_class_1,arr_nis_class_0,arr_nis_class_2
751,3541.000740000007,3632.512933245529,91.51219324552176,53,751,35,9,9
752,3543.000740000007,3737.507891022414,194.50715102240656,54,752,35,9,10
753,3543.0007500000074,3573.6364685550316,30.63571855502414,55,753,36,9,10
754,3548.0007500000074,3593.675585008265,45.67483500825756,55,754,35,9,11
755,3549.0007500000074,3693.873042970269,144.8722929702617,56,755,36,9,11
756,3552.0007500000074,3927.2003782113234,375.19962821131594,57,756,37,9,11
757,3553.0007500000074,3858.6683861401734,305.667636140166,58,757,38,9,11
758,3562.0007500000074,3637.7627908115505,75.7620408115431,58,758,38,9,11
759,3564.0007500000074,3753.544256655138,189.5435066551304,59,759,39,9,11
760,3566.0007500000074,4009.721155749879,443.7204057498716,60,760,39,9,12
761,3572.0007500000074,3861.6827201340357,289.68197013402823,60,761,39,9,12
762,3573.0007500000074,4034.7562705213177,461.75552052131025,61,762,40,9,12
763,3573.0007600000076,3719.3378606124124,146.3371006124048,62,763,41,9,12
764,3578.0007600000076,3967.2199731190426,389.219213119035,62,764,41,9,12
765,3582.0007600000076,3697.427234171526,115.4264741715183,62,765,40,9,13
766,3584.0007600000076,4207.825986612973,623.8252266129653,62,766,39,9,14
767,3586.0007600000076,4496.123077237628,910.1223172376208,63,767,39,10,14
768,3589.0007600000076,3645.277212237792,56.27645223778427,64,768,39,11,14
769,3592.0007600000076,3687.530539715088,95.52977971508017,65,769,40,11,14
770,3594.0007600000076,4442.237135348503,848.2363753484956,65,770,39,11,15
771,3596.0007600000076,3609.64612990764,13.645369907632357,66,771,39,12,15
772,3603.0007600000076,4000.751494478198,397.7507344781902,67,772,39,12,16
773,3603.000770000008,3809.4458363163067,206.44506631629883,68,773,40,12,16
774,3607.000770000008,3741.284262027106,134.28349202709796,69,774,41,12,16
775,3608.000770000008,3717.985886291574,109.9851162915661,69,775,42,12,15
776,3613.000770000008,3818.0706119773577,205.06984197734982,67,776,41,12,14
777,3614.000770000008,3925.9236929065987,311.9229229065909,67,777,41,11,15
778,3625.000770000008,3972.1270438522733,347.1262738522655,66,778,41,11,14
779,3627.000770000008,3935.3109559599748,308.31018595996693,66,779,41,11,14
780,3630.000770000008,3737.509845459438,107.50907545943028,67,780,42,11,14
781,3633.000770000008,3673.8937274446857,40.892957444677904,66,781,42,11,13
782,3638.000770000008,3762.968651337768,124.96788133775999,64,782,40,10,14
783,3643.000770000008,3837.0783812983327,194.07761129832488,62,783,39,10,13
784,3645.000770000008,3779.8375785469516,134.83680854694376,63,784,40,10,13
785,3649.000770000008,3894.3900980512153,245.38932805120749,62,785,38,10,14
786,3652.000770000008,3781.5125038801343,129.51173388012649,62,786,39,10,13
787,3653.000770000008,4064.055884428711,411.0551144287033,63,787,39,10,14
788,3658.000770000008,3773.164702149569,115.16393214956133,64,788,40,10,14
789,3662.000770000008,3729.8918743431122,67.89110434310442,65,789,40,10,15
790,3663.000770000008,3759.3898769543607,96.38910695435288,66,790,41,10,15
791,3664.000770000008,4413.016157122662,749.0153871226539,67,791,41,10,16
792,3670.000770000008,3801.4106981626546,131.4099281626468,67,792,40,11,16
793,3673.000770000008,3714.2280701954655,41.2273001954577,68,793,40,11,17
794,3674.000770000008,3879.026486102703,205.02571610269524,67,794,40,11,16
795,3675.000770000008,3857.200078498235,182.1993084982273,68,795,41,11,16
796,3679.000770000008,3739.1286903299842,60.127920329976405,67,796,40,11,16
797,3679.000780000008,3944.659063912235,265.65828391222703,68,797,41,11,16
798,3683.000780000008,4437.362201871764,754.3614218717562,69,798,42,11,16
799,3684.000780000008,4114.617603421616,430.61682342160793,69,799,42,11,16
800,3688.000780000008,3931.0142334880356,243.0134534880276,67,800,41,11,15
801,3688.0007900000082,3754.127331036415,66.1265410364067,68,801,42,11,15
802,3694.0007900000082,3772.19950545224,78.19871545223168,66,802,40,11,15
803,3695.0007900000082,3729.1738275807757,34.173037580767414,67,803,40,11,16
804,3701.0007900000082,3964.7940085277437,263.79321852773546,67,804,41,11,15
805,3705.0007900000082,3935.846751775766,230.8459617757576,65,805,39,11,15
806,3708.0007900000082,4262.782288908074,554.7814989080662,66,806,40,11,15
807,3713.0007900000082,3751.8823270277,38.88153702769159,66,807,40,11,15
808,3714.0007900000082,4356.523468250481,642.5226782504724,67,808,40,11,16
809,3716.0007900000082,3760.7386857636643,44.73789576365607,67,809,39,12,16
810,3718.0007900000082,3838.9748757350467,120.97408573503844,67,810,39,12,16
811,3723.0007900000082,4015.76694311981,292.76615311980186,66,811,39,12,15
812,3723.0008000000084,3811.59957074112,88.59877074111137,67,812,39,12,16
813,3729.0008000000084,3803.9459658576793,74.94516585767087,66,813,37,12,17
814,3730.0008000000084,3925.6507970410225,195.6499970410141,65,814,35,12,18
815,3733.0008000000084,3779.1840316535963,46.18323165358788,66,815,35,12,19
816,3735.0008000000084,3977.1581542169797,242.15735421697127,67,816,35,12,20
817,3736.0008000000084,4142.714889197462,406.71408919745363,68,817,36,12,20
818,3736.0008100000086,3989.4254706292636,253.42466062925496,69,818,37,12,20
819,3740.0008100000086,4096.246788119631,356.2459781196221,67,819,36,12,19
820,3742.0008100000086,4002.5290651313226,260.5282551313139,67,820,36,12,19
821,3743.0008100000086,3974.9726731816954,231.97186318168679,68,821,36,12,20
822,3748.0008100000086,4077.1927835647903,329.1919735647816,68,822,36,12,20
823,3748.000820000009,3809.496948353785,61.49612835377593,69,823,36,12,21
824,3750.000820000009,3911.3487113438764,161.34789134386756,70,824,37,12,21
825,3753.000820000009,4004.5955975568763,251.59477755686748,69,825,36,12,21
826,3758.000820000009,3932.675888794583,174.67506879457414,68,826,36,12,20
827,3758.000830000009,3901.866100853762,143.86527085375292,69,827,37,12,20
828,3763.000830000009,4109.981866701734,346.9810367017253,67,828,36,12,19
829,3763.0008400000092,3925.2492929358577,162.2484529358485,68,829,37,12,19
830,3764.0008400000092,4801.462518679691,1037.4616786796819,68,830,37,12,19
831,3771.0008400000092,4076.549168549269,305.5483285492596,69,831,37,13,19
832,3773.0008400000092,4425.772432404612,652.7715924046029,69,832,38,13,18
833,3774.0008400000092,4934.225716313664,1160.2248763136545,69,833,38,14,17
834,3776.0008400000092,4036.655949674625,260.6551096746157,70,834,39,14,17
835,3778.0008400000092,4011.1417663817224,233.14092638171314,71,835,40,14,17
836,3778.0008500000095,4068.8860590251834,290.88520902517394,72,836,41,14,17
837,3779.0008500000095,3972.764028904245,193.7631789042357,73,837,42,14,17
838,3783.0008500000095,3842.1693388228773,59.16848882286786,71,838,43,14,14
839,3788.0008500000095,4215.937603968554,427.9367539685445,72,839,43,14,15
840,3788.0008600000097,3982.1327330506992,194.1318730506896,73,840,44,14,15
841,3792.0008600000097,4024.0008770509025,232.0000170508929,74,841,45,14,15
842,3794.0008600000097,4494.312046603881,700.3111866038712,75,842,46,14,15
843,3797.0008600000097,3947.0844990404853,150.08363904047565,76,843,47,14,15
844,3800.0008600000097,4405.04176846683,605.0409084668204,77,844,48,14,15
845,3802.0008600000097,3952.608461527762,150.6076015277522,77,845,48,15,14
846,3802.00087000001,4195.296616941878,393.29574694186795,78,846,49,15,14
847,3803.00087000001,4402.996656026959,599.9957860269487,79,847,50,15,14
848,3808.00087000001,4052.996458098275,244.99558809826522,78,848,50,15,13
849,3811.00087000001,4145.781637841788,334.78076784177847,77,849,49,15,13
850,3813.00087000001,4023.982222256147,210.98135225613714,77,850,50,15,12
851,3817.00087000001,3865.875798321036,48.874928321026346,78,851,51,15,12
852,3819.00087000001,3949.738068484206,130.73719848419614,78,852,51,15,12
853,3823.00087000001,4285.427187243868,462.42631724385774,79,853,52,15,12
854,3823.00088000001,4377.840344607324,554.8394646073143,80,854,53,15,12
855,3825.00088000001,3847.5143896020786,22.513509602068552,81,855,53,16,12
856,3827.00088000001,4040.992513425485,213.9916334254749,82,856,54,16,12
857,3836.00088000001,3968.971266911795,132.97038691178477,81,857,52,16,13
858,3838.00088000001,3911.628943339322,73.62806333931212,81,858,52,16,13
859,3844.00088000001,3962.0875166797814,118.08663667977135,80,859,52,16,12
860,3847.00088000001,4372.968264553724,525.967384553714,81,860,53,16,12
861,3849.00088000001,4685.565661258346,836.5647812583361,81,861,52,17,12
862,3853.00088000001,4026.2259560207667,173.22507602075666,82,862,52,18,12
863,3856.00088000001,3923.147047019441,67.14616701943078,83,863,52,18,13
864,3856.0008900000103,4023.96632617703,167.9654361770199,84,864,52,18,14
865,3859.0008900000103,4091.2500955459695,232.24920554595928,83,865,51,18,14
866,3861.0008900000103,4247.56142566979,386.5605356697797,84,866,52,18,14
867,3862.0008900000103,4041.4084873355937,179.40759733558343,84,867,52,18,14
868,3864.0008900000103,4104.256721672723,240.2558316727127,85,868,53,18,14
869,3866.0008900000103,4084.67552632744,218.67463632742965,85,869,54,18,13
870,3869.0008900000103,3961.3318926854067,92.33100268539647,86,870,55,18,13
871,3873.0008900000103,4033.05637633763,160.05548633761964,87,871,56,18,13
872,3875.0008900000103,3957.237142694373,82.23625269436252,88,872,57,18,13
873,3877.0008900000103,4138.310552793496,261.3096627934856,89,873,58,18,13
874,3877.0009000000105,4487.358803522771,610.3579035227608,90,874,59,18,13
875,3881.0009000000105,4044.8966875668243,163.89578756681385,90,875,58,19,13
876,3884.0009000000105,4165.310685680759,281.3097856807485,91,876,59,19,13
877,3886.0009000000105,3999.1515870891076,113.15068708909712,92,877,60,19,13
878,3886.0009100000107,3974.793386151285,88.79247615127451,93,878,60,19,14
879,3890.0009100000107,4142.244922830026,252.24401283001498,94,879,61,19,14
880,3893.0009100000107,4670.017304580002,777.0163945799914,95,880,61,19,15
881,3894.0009100000107,4018.209767364995,124.2088573649844,96,881,62,19,15
882,3895.0009100000107,4192.835047939165,297.83413793915406,96,882,62,19,15
883,3895.000920000011,4152.143807573441,257.14288757343047,97,883,63,19,15
884,3897.000920000011,3919.199669417707,22.198749417696035,98,884,64,19,15
885,3902.000920000011,3919.8219580278806,17.82103802786969,98,885,63,19,16
886,3906.000920000011,3963.7988484722523,57.79792847224144,98,886,64,19,15
887,3906.000930000011,3972.202983566661,66.20205356664974,99,887,65,19,15
888,3910.000930000011,4067.1728667186467,157.1719367186356,99,888,64,19,16
889,3915.000930000011,4074.1329662780004,159.1320362779893,98,889,64,19,15
890,3917.000930000011,3974.7971535029073,57.79622350289628,99,890,64,19,16
891,3921.000930000011,4264.457866631194,343.45693663118254,98,891,64,19,15
892,3922.000930000011,4062.9137276378206,140.9127976378095,99,892,65,19,15
893,3927.000930000011,4092.092091512651,165.09116151264016,96,893,63,19,14
894,3930.000930000011,4204.7355120115535,274.73458201154244,96,894,63,19,14
895,3932.000930000011,4205.9685786264145,273.9676486264034,96,895,63,19,14
896,3934.000930000011,4348.808508958954,414.80757895894294,96,896,63,19,14
897,3936.000930000011,4172.889155703061,236.88822570305,95,897,62,19,14
898,3938.000930000011,4281.051623608855,343.0506936088441,96,898,63,19,14
899,3943.000930000011,4047.3546054274816,104.35367542747053,97,899,64,19,14
900,3945.000930000011,4048.7260810853677,103.72515108535663,97,900,63,19,15
901,3947.000930000011,3982.454426192379,35.453496192367766,98,901,63,19,16
902,3951.000930000011,3971.038679453763,20.037749453751985,97,902,61,19,17
903,3955.000930000011,4482.7134531940055,527.7125231939945,97,903,60,19,18
904,3961.000930000011,4151.906696766173,190.90576676616183,97,904,59,20,18
905,3966.000930000011,4067.569345957817,101.56841595780588,94,905,57,20,17
906,3970.000930000011,4021.825766742423,51.82483674241212,93,906,57,20,16
907,3970.0009400000113,4428.139461682121,458.1385216821095,94,907,57,20,17
908,3973.0009400000113,4343.702417139242,370.701477139231,91,908,56,20,15
909,3975.0009400000113,4073.073824146957,98.07288414694585,89,909,54,20,15
910,3978.0009400000113,5041.38765254577,1063.3867125457587,89,910,54,20,15
911,3984.0009400000113,4349.986826702901,365.9858867028902,88,911,53,20,15
912,3985.0009400000113,4151.411359315849,166.41041931583777,89,912,54,20,15
913,3995.0009400000113,4592.174378159545,597.1734381595338,89,913,54,20,15
914,3997.0009400000113,4172.058143469455,175.05720346944372,90,914,55,20,15
915,3999.0009400000113,4130.507143131595,131.50620313158333,91,915,56,20,15
916,4000.0009400000113,4012.8346027519096,12.833662751898373,91,916,57,20,14
917,4003.0009400000113,4252.650353197676,249.64941319766467,89,917,56,20,13
918,4011.0009400000113,4280.132191693129,269.131251693118,88,918,57,19,12
919,4015.0009400000113,4265.546332052756,250.54539205274477,87,919,56,19,12
920,4019.0009400000113,4297.788038737269,278.78709873725757,86,920,55,19,12
921,4022.0009400000113,4679.197212766888,657.1962727668765,86,921,55,19,12
922,4028.0009400000113,4407.7572951865695,379.75635518655827,83,922,52,20,11
923,4030.0009400000113,4224.300580966728,194.2996409667171,84,923,53,20,11
924,4044.0009400000113,4333.034593742026,289.03365374201485,79,924,49,20,10
925,4046.0009400000113,4236.755890945947,190.75495094593543,79,925,48,20,11
926,4050.0009400000113,4211.6070498167655,161.60610981675427,78,926,48,20,10
927,4061.0009400000113,4309.565614945974,248.56467494596245,78,927,48,20,10
928,4062.0009400000113,4217.716566033579,155.71562603356733,79,928,49,20,10
929,4066.0009400000113,4245.147886172119,179.14694617210762,78,929,49,20,9
930,4067.0009400000113,4116.563417090629,49.56247709061745,79,930,50,20,9
931,4073.0009400000113,4285.7542972624915,212.75335726248022,75,931,45,20,10
932,4077.0009400000113,4209.794085173145,132.79314517313333,73,932,43,20,10
933,4081.0009400000113,4649.12071931639,568.1197793163788,73,933,43,20,10
934,4082.0009400000113,4239.784709720284,157.78376972027263,74,934,44,20,10
935,4089.0009400000113,4268.8003427662015,179.79940276619027,74,935,44,20,10
936,4093.0009400000113,4448.18579493591,355.1848549358988,73,936,43,20,10
937,4110.000940000011,4214.403256259557,104.40231625954584,70,937,41,19,10
938,4113.000940000011,4238.349451164715,125.34851116470418,71,938,41,19,11
939,4120.000940000011,4538.770462652542,418.7695226525311,70,939,41,19,10
940,4120.000950000011,4185.566179682407,65.56522968239642,71,940,41,20,10
941,4130.000950000011,4260.2475362239375,130.2465862239269,72,941,42,20,10
942,4139.000950000011,4156.064872780894,17.06392278088333,71,942,41,20,10
943,4142.000950000011,4332.987900847582,190.98695084757128,72,943,42,20,10
944,4144.000950000011,4403.860299063537,259.8593490635267,71,944,42,20,9
945,4152.000950000011,4234.007941422271,82.0069914222604,69,945,40,20,9
946,4155.000950000011,4271.044188247901,116.04323824789026,69,946,40,20,9
947,4156.000950000011,4662.222921988123,506.2219719881123,70,947,41,20,9
948,4161.000950000011,4350.338680949233,189.33773094922253,69,948,40,20,9
949,4162.000950000011,4575.641230295712,413.6402802957018,70,949,41,20,9
950,4168.000950000011,4375.828971266938,207.82802126692786,70,950,41,20,9
951,4173.000950000011,4256.213234950924,83.21228495091327,69,951,40,20,9
952,4180.000950000011,4244.106971165671,64.10602116566042,70,952,41,20,9
953,4180.00096000001,4227.611252543783,47.61029254377263,71,953,42,20,9
954,4182.00096000001,4278.924353634506,96.92339363449537,72,954,43,20,9
955,4185.00096000001,4504.186270181756,319.185310181746,73,955,44,20,9
956,4193.00096000001,4369.5094152928095,176.50845529279923,72,956,43,20,9
957,4194.00096000001,4241.589458539327,47.58849853931679,73,957,44,20,9
958,4197.00096000001,4220.995746547385,23.994786547375043,73,958,44,20,9
959,4197.00097000001,4344.145958346557,147.1449883465466,74,959,44,20,10
960,4205.00097000001,4299.147502286445,94.1465322864351,74,960,44,20,10
961,4207.00097000001,4343.597205665235,136.59623566522532,74,961,44,20,10
962,4210.00097000001,4856.13321639331,646.1322463933002,73,962,44,19,10
963,4214.00097000001,4554.241992224042,340.24102222403235,73,963,43,20,10
964,4216.00097000001,4279.041357170854,63.04038717084404,72,964,43,20,9
965,4220.00097000001,4309.368555638602,89.36758563859166,72,965,43,20,9
966,4223.00097000001,4355.678160763325,132.67719076331468,72,966,44,20,8
967,4224.00097000001,4555.261487668833,331.260517668823,73,967,45,20,8
968,4226.00097000001,4353.699050563268,127.69808056325837,73,968,45,20,8
969,4227.00097000001,4245.4933515837465,18.49238158373646,74,969,46,20,8
970,4231.00097000001,4442.695757030692,211.69478703068216,74,970,45,20,9
971,4233.00097000001,4481.399293725227,248.39832372521687,75,971,45,20,10
972,4236.00097000001,4555.284015510471,319.2830455104613,75,972,45,20,10
973,4238.00097000001,4252.770779572483,14.769809572472695,75,973,46,20,9
974,4242.00097000001,4310.81218203822,68.81121203821021,73,974,44,20,9
975,4248.00097000001,4374.0909359518055,126.08996595179542,70,975,42,20,8
976,4251.00097000001,4430.622057797005,179.6210877969952,71,976,42,20,9
977,4252.00097000001,4388.844797949085,136.8438279490747,72,977,43,20,9
978,4254.00097000001,4369.51328761096,115.51231761095005,71,978,42,20,9
979,4260.00097000001,4368.873481163643,108.87251116363313,71,979,42,20,9
980,4263.00097000001,4306.699953011952,43.69898301194189,70,980,41,20,9
981,4267.00097000001,4355.787438180556,88.78646818054585,69,981,41,20,8
982,4276.00097000001,4480.600735335702,204.5997653356917,68,982,39,20,9
983,4287.00097000001,4497.003413466647,210.00244346663658,63,983,35,20,8
984,4303.00097000001,4851.382643154942,548.3816731549323,62,984,35,20,7
985,4304.00097000001,4627.646904230434,323.64593423042425,63,985,35,21,7
986,4314.00097000001,4580.852414465811,266.85144446580125,60,986,32,21,7
987,4319.00097000001,4920.9006051440065,601.8996351439964,61,987,33,21,7
988,4325.00097000001,4640.454040347495,315.45307034748475,61,988,33,21,7
989,4330.00097000001,4506.177463358167,176.17649335815713,62,989,34,21,7
990,4338.00097000001,4492.520134297778,154.51916429776793,61,990,34,21,6
991,4340.00097000001,4419.441027552561,79.44005755255057,62,991,35,21,6
992,4345.00097000001,4537.634870057165,192.6339000571552,60,992,34,21,5
993,4349.00097000001,4583.135206105878,234.13423610586779,60,993,34,21,5
994,4360.00097000001,4406.788222822255,46.78725282224514,55,994,30,20,5
995,4364.00097000001,4690.4549386996105,326.4539686996004,55,995,31,19,5
996,4375.00097000001,4676.117783251547,301.11681325153677,51,996,29,18,4
997,4375.00098000001,4536.531447508866,161.53046750885642,52,997,29,18,5
998,4385.00098000001,4557.320187454611,172.31920745460138,51,998,29,17,5
